MMSI,时间(Local),Unix时间戳,视觉类别,原始类别描述,原始类别编码,航行状态,纬度,经度,航速,航向,船首向,船长,船宽
4125001,2025-12-06 14:31:28,1765002688.386,other,Unknown,,,38.981427,117.805325,,,,,
412018360,2025-12-06 14:31:28,1765002688.879,tug,拖轮(Tug),52.0,在航(使用引擎),38.966397,117.81262,3.8,248.1,254.0,38.0,10.0
414350030,2025-12-06 14:31:29,1765002689.028,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.966347,117.813975,3.5,268.0,260.0,186.0,30.0
412990071,2025-12-06 14:31:29,1765002689.064,other,Unknown,,未定义(默认),38.99941,117.701898,,293.0,511.0,0.0,0.0
994146021,2025-12-06 14:31:29,1765002689.113,other,Unknown,,,38.991165,117.782167,,,,0.0,0.0
994146002,2025-12-06 14:31:29,1765002689.164,other,Unknown,,,39.009255,117.772767,,,,0.0,0.0
538009352,2025-12-06 14:31:29,1765002689.202,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.980072,117.75778,,312.7,4.0,200.0,32.0
413208360,2025-12-06 14:31:29,1765002689.777,oil tanker,油轮-通用,80.0,,38.986543,117.793347,,217.3,511.0,52.0,9.0
249840000,2025-12-06 14:31:30,1765002690.307,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939433,117.787782,,32.3,109.0,366.0,51.0
413018030,2025-12-06 14:31:30,1765002690.617,tug,拖轮(Tug),52.0,在航(使用引擎),38.983058,117.783287,0.9,275.1,208.0,35.0,11.0
412018350,2025-12-06 14:31:31,1765002691.154,tug,拖轮(Tug),52.0,在航(使用引擎),38.983933,117.788883,5.6,333.0,345.0,38.0,10.0
413303080,2025-12-06 14:31:31,1765002691.426,tug,拖轮(Tug),52.0,系泊(Moored),38.982773,117.789412,5.8,317.2,317.0,39.0,11.0
994146059,2025-12-06 14:31:31,1765002691.643,other,Unknown,,,38.686112,117.989722,,,,0.0,0.0
413018010,2025-12-06 14:31:32,1765002692.46,tug,拖轮(Tug),52.0,系泊(Moored),38.967003,117.814095,5.4,183.5,220.0,39.0,10.0
412018360,2025-12-06 14:31:32,1765002692.546,tug,拖轮(Tug),52.0,在航(使用引擎),38.966377,117.812555,3.9,248.1,255.0,38.0,10.0
477066600,2025-12-06 14:31:32,1765002692.698,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.953542,117.90023,11.6,280.1,278.0,141.0,23.0
412356460,2025-12-06 14:31:34,1765002694.352,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.97031,117.768947,,360.0,101.0,140.0,20.0
994146060,2025-12-06 14:31:34,1765002694.503,other,Unknown,,,38.693083,117.9545,,,,0.0,0.0
413567090,2025-12-06 14:31:34,1765002694.665,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.957773,117.87304,9.8,280.9,280.0,168.0,28.0
413442120,2025-12-06 14:31:34,1765002694.752,other,疏浚/水下作业,33.0,在航(使用引擎),38.956283,117.844333,1.5,280.0,272.0,110.0,20.0
413224890,2025-12-06 14:31:34,1765002694.861,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.983273,117.789437,5.5,328.4,341.0,188.0,28.0
249174000,2025-12-06 14:31:35,1765002695.143,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.982182,117.784102,1.2,263.6,305.0,277.0,40.0
413211940,2025-12-06 14:31:35,1765002695.776,tug,拖轮(Tug),52.0,在航(使用引擎),38.975623,117.789267,0.1,324.7,202.0,35.0,11.0
412018360,2025-12-06 14:31:36,1765002696.696,tug,拖轮(Tug),52.0,在航(使用引擎),38.96635,117.812465,4.0,249.9,256.0,38.0,10.0
413305490,2025-12-06 14:31:37,1765002697.145,tug,拖轮(Tug),52.0,在航(使用引擎),38.929815,117.868507,0.1,265.7,511.0,40.0,10.0
994146061,2025-12-06 14:31:37,1765002697.247,other,Unknown,,,38.682195,117.923362,,,,0.0,0.0
412018380,2025-12-06 14:31:37,1765002697.902,tug,拖轮(Tug),52.0,系泊(Moored),38.974283,117.7886,0.1,193.5,221.0,38.0,10.0
414350030,2025-12-06 14:31:38,1765002698.081,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.966343,117.813768,3.4,268.0,260.0,186.0,30.0
412990071,2025-12-06 14:31:38,1765002698.099,other,Unknown,,未定义(默认),38.999412,117.70189,,292.5,511.0,0.0,0.0
4131403,2025-12-06 14:31:38,1765002698.334,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 14:31:38,1765002698.382,other,Unknown,,,38.981427,117.805325,,,,,
412018360,2025-12-06 14:31:38,1765002698.894,tug,拖轮(Tug),52.0,在航(使用引擎),38.966335,117.812395,3.9,261.3,257.0,38.0,10.0
4125055,2025-12-06 14:31:38,1765002698.962,other,Unknown,,,38.975785,117.787518,,,,,
414668000,2025-12-06 14:31:39,1765002699.233,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.965115,117.802353,0.1,326.7,280.0,209.0,36.0
413304760,2025-12-06 14:31:39,1765002699.362,tug,拖轮(Tug),52.0,在航(使用引擎),38.97478,117.789437,,271.5,182.0,35.0,13.0
413556960,2025-12-06 14:31:40,1765002700.061,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.93012,117.820533,,360.0,286.0,114.0,27.0
994146062,2025-12-06 14:31:40,1765002700.71,other,Unknown,,,38.691388,117.887917,,,,0.0,0.0
413224890,2025-12-06 14:31:40,1765002700.923,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.983402,117.789337,5.4,331.3,343.0,188.0,28.0
249840000,2025-12-06 14:31:41,1765002701.364,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.93943,117.78778,,209.3,109.0,366.0,51.0
412018360,2025-12-06 14:31:41,1765002701.879,tug,拖轮(Tug),52.0,在航(使用引擎),38.966328,117.812328,3.7,265.8,258.0,38.0,10.0
413309410,2025-12-06 14:31:42,1765002702.458,other,港口供应船,53.0,,38.993827,117.789027,6.5,348.4,511.0,14.0,4.0
413018010,2025-12-06 14:31:42,1765002702.682,tug,拖轮(Tug),52.0,系泊(Moored),38.966808,117.81398,4.4,222.4,244.0,39.0,10.0
4125055,2025-12-06 14:31:42,1765002702.958,other,Unknown,,,38.975778,117.78753,,,,,
477066600,2025-12-06 14:31:43,1765002703.115,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.95364,117.899492,11.5,279.8,278.0,141.0,23.0
994146063,2025-12-06 14:31:43,1765002703.492,other,Unknown,,,38.682667,117.854167,,,,0.0,0.0
412300483,2025-12-06 14:31:43,1765002703.903,fishing boat,渔船(Fishing),30.0,,38.95827,117.84664,8.2,101.8,511.0,24.0,5.0
413289380,2025-12-06 14:31:44,1765002704.959,other,港口供应船,53.0,锚泊,38.948738,117.877865,,341.9,511.0,29.0,6.0
413224890,2025-12-06 14:31:45,1765002705.031,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.983493,117.789283,5.4,332.4,344.0,188.0,28.0
249174000,2025-12-06 14:31:45,1765002705.048,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.982178,117.784035,1.2,264.4,306.0,277.0,40.0
477765300,2025-12-06 14:31:45,1765002705.391,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.965808,117.797562,,207.9,280.0,295.0,46.0
413568370,2025-12-06 14:31:45,1765002705.591,other,疏浚/水下作业,33.0,在航(使用引擎),38.97786,117.756027,0.2,84.8,154.0,77.0,16.0
412018360,2025-12-06 14:31:45,1765002705.954,tug,拖轮(Tug),52.0,在航(使用引擎),38.966325,117.812243,3.2,265.4,257.0,38.0,10.0
413567090,2025-12-06 14:31:46,1765002706.191,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.957873,117.872347,9.8,280.6,279.0,168.0,28.0
413304810,2025-12-06 14:31:46,1765002706.311,tug,拖轮(Tug),52.0,在航(使用引擎),38.972528,117.768433,5.9,323.6,319.0,38.0,13.0
413442120,2025-12-06 14:31:46,1765002706.328,other,疏浚/水下作业,33.0,在航(使用引擎),38.956317,117.84424,1.5,279.5,271.0,110.0,20.0
413696630,2025-12-06 14:31:46,1765002706.659,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.99135,117.778,,81.7,349.0,122.0,17.0
413305490,2025-12-06 14:31:46,1765002706.885,tug,拖轮(Tug),52.0,在航(使用引擎),38.929807,117.868507,0.1,224.0,511.0,40.0,10.0
414350030,2025-12-06 14:31:47,1765002707.228,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.96634,117.813583,3.4,268.1,260.0,186.0,30.0
412018250,2025-12-06 14:31:47,1765002707.825,tug,拖轮(Tug),52.0,在航(使用引擎),38.981932,117.760188,,123.5,356.0,31.0,9.0
412990071,2025-12-06 14:31:48,1765002708.198,other,Unknown,,未定义(默认),38.999422,117.701887,,292.9,511.0,0.0,0.0
4131403,2025-12-06 14:31:48,1765002708.312,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 14:31:48,1765002708.38,other,Unknown,,,38.981425,117.805325,,,,,
412018360,2025-12-06 14:31:49,1765002709.429,tug,拖轮(Tug),52.0,在航(使用引擎),38.966325,117.81219,2.8,269.5,256.0,38.0,10.0
12300221,2025-12-06 14:31:49,1765002709.541,other,未定义类型,25.0,,38.981778,117.898795,5.0,126.7,511.0,25.0,5.0
255806187,2025-12-06 14:31:50,1765002710.004,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.932865,117.766167,,281.4,18.0,150.0,26.0
413018030,2025-12-06 14:31:51,1765002711.095,tug,拖轮(Tug),52.0,在航(使用引擎),38.983058,117.78318,0.9,270.9,212.0,35.0,11.0
636021777,2025-12-06 14:31:51,1765002711.147,general cargo vessels,货轮-无信息,79.0,系泊(Moored),38.977318,117.762127,,262.2,355.0,178.0,28.0
413303080,2025-12-06 14:31:51,1765002711.198,tug,拖轮(Tug),52.0,系泊(Moored),38.9832,117.789052,5.7,328.5,326.0,39.0,11.0
413333860,2025-12-06 14:31:51,1765002711.54,other,其他-通用,90.0,,38.956972,117.838262,5.9,294.0,511.0,33.0,10.0
412018360,2025-12-06 14:31:52,1765002712.163,tug,拖轮(Tug),52.0,在航(使用引擎),38.966323,117.81214,2.8,266.0,256.0,38.0,10.0
412302980,2025-12-06 14:31:53,1765002713.112,oil tanker,油轮-通用,80.0,,38.96816,117.783997,0.1,217.8,511.0,50.0,10.0
636022921,2025-12-06 14:31:53,1765002713.129,general cargo vessels,货轮-危险D,74.0,系泊(Moored),39.017285,117.770688,,261.6,346.0,399.0,61.0
413018010,2025-12-06 14:31:53,1765002713.527,tug,拖轮(Tug),52.0,系泊(Moored),38.966675,117.813743,4.2,242.1,253.0,39.0,10.0
412018240,2025-12-06 14:31:53,1765002713.543,tug,拖轮(Tug),52.0,系泊(Moored),38.975223,117.788493,,189.9,294.0,31.0,9.0
413224890,2025-12-06 14:31:54,1765002714.066,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.983692,117.789153,5.3,335.8,345.0,188.0,28.0
412018360,2025-12-06 14:31:55,1765002715.623,tug,拖轮(Tug),52.0,在航(使用引擎),38.96632,117.812087,3.1,263.3,255.0,38.0,10.0
413567090,2025-12-06 14:31:55,1765002715.896,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.957953,117.871827,9.8,280.4,279.0,168.0,28.0
413442120,2025-12-06 14:31:55,1765002715.93,other,疏浚/水下作业,33.0,在航(使用引擎),38.956317,117.844173,1.4,278.2,271.0,110.0,20.0
249174000,2025-12-06 14:31:56,1765002716.614,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.982213,117.783988,1.1,266.2,307.0,277.0,40.0
413272580,2025-12-06 14:31:57,1765002717.064,other,Unknown,,系泊(Moored),39.004233,117.785717,,311.0,311.0,53.0,9.0
413303610,2025-12-06 14:31:57,1765002717.203,other,其他-通用,90.0,,38.975428,117.791283,6.4,184.2,511.0,43.0,8.0
412990071,2025-12-06 14:31:57,1765002717.613,other,Unknown,,未定义(默认),38.999435,117.701903,,291.3,511.0,0.0,0.0
413305490,2025-12-06 14:31:57,1765002717.928,tug,拖轮(Tug),52.0,在航(使用引擎),38.929807,117.868507,0.1,243.2,511.0,40.0,10.0
413304760,2025-12-06 14:31:58,1765002718.015,tug,拖轮(Tug),52.0,在航(使用引擎),38.97478,117.789443,,268.4,182.0,35.0,13.0
413360840,2025-12-06 14:31:58,1765002718.063,other,疏浚/水下作业,33.0,在航(使用引擎),38.958943,117.831187,,360.0,511.0,58.0,12.0
414350030,2025-12-06 14:31:58,1765002718.162,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.966333,117.813367,3.3,266.6,259.0,186.0,30.0
4131403,2025-12-06 14:31:58,1765002718.327,other,Unknown,,,38.9757,117.787447,,,,,
4131401,2025-12-06 14:31:58,1765002718.352,other,Unknown,,,38.931503,118.47932,,,,,
4125001,2025-12-06 14:31:58,1765002718.384,other,Unknown,,,38.981425,117.805327,,,,,
413018040,2025-12-06 14:31:58,1765002718.495,tug,拖轮(Tug),52.0,在航(使用引擎),38.982258,117.784713,1.0,261.7,209.0,35.0,11.0
412203640,2025-12-06 14:31:58,1765002718.619,tug,引航船(Pilot),50.0,在航(使用引擎),38.948717,117.877987,,255.4,226.0,22.0,6.0
4125055,2025-12-06 14:31:58,1765002718.969,other,Unknown,,,38.97578,117.787527,,,,,
412018250,2025-12-06 14:31:59,1765002719.583,tug,拖轮(Tug),52.0,在航(使用引擎),38.981928,117.760187,,123.5,357.0,31.0,9.0
994146020,2025-12-06 14:31:59,1765002719.861,other,Unknown,,,38.991498,117.785498,,,,0.0,0.0
412018360,2025-12-06 14:31:59,1765002719.929,tug,拖轮(Tug),52.0,在航(使用引擎),38.96631,117.81199,3.4,262.2,255.0,38.0,10.0
413303080,2025-12-06 14:32:00,1765002720.16,tug,拖轮(Tug),52.0,系泊(Moored),38.983427,117.788902,5.5,331.7,329.0,39.0,11.0
249840000,2025-12-06 14:32:01,1765002721.244,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939428,117.78778,,160.0,109.0,366.0,51.0
994126300,2025-12-06 14:32:01,1765002721.33,other,Unknown,,,38.976733,117.71177,,,,0.0,0.0
563136700,2025-12-06 14:32:02,1765002722.121,general cargo vessels,货轮-通用,70.0,系泊(Moored),39.04827,117.767982,0.1,281.4,115.0,190.0,32.0
412018350,2025-12-06 14:32:02,1765002722.278,tug,拖轮(Tug),52.0,在航(使用引擎),38.9847,117.788533,5.4,341.1,353.0,38.0,10.0
12300221,2025-12-06 14:32:02,1765002722.878,other,未定义类型,25.0,,38.981617,117.89913,5.1,122.3,511.0,25.0,5.0
4125055,2025-12-06 14:32:02,1765002722.973,other,Unknown,,,38.975755,117.787512,,,,,
477066600,2025-12-06 14:32:03,1765002723.201,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.953827,117.898138,11.6,279.8,278.0,141.0,23.0
413018010,2025-12-06 14:32:03,1765002723.612,tug,拖轮(Tug),52.0,系泊(Moored),38.966607,117.813515,4.4,252.1,256.0,39.0,10.0
413224890,2025-12-06 14:32:04,1765002724.646,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.983943,117.789025,5.3,338.6,347.0,188.0,28.0
413305350,2025-12-06 14:32:05,1765002725.043,oil tanker,油轮-通用,80.0,系泊(Moored),38.956977,117.85744,6.5,102.0,,44.0,8.0
413567090,2025-12-06 14:32:05,1765002725.865,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.95803,117.87124,9.8,280.1,279.0,168.0,28.0
413442120,2025-12-06 14:32:05,1765002725.868,other,疏浚/水下作业,33.0,在航(使用引擎),38.956317,117.844067,1.4,275.4,272.0,110.0,20.0
412990071,2025-12-06 14:32:07,1765002727.258,other,Unknown,,未定义(默认),38.999425,117.701892,,266.9,511.0,0.0,0.0
413363350,2025-12-06 14:32:08,1765002728.165,other,疏浚/水下作业,33.0,锚泊,38.959308,117.834912,,114.4,511.0,58.0,12.0
4131403,2025-12-06 14:32:08,1765002728.328,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 14:32:08,1765002728.378,other,Unknown,,,38.981425,117.805328,,,,,
413304760,2025-12-06 14:32:08,1765002728.917,tug,拖轮(Tug),52.0,在航(使用引擎),38.974782,117.789443,,269.2,181.0,35.0,13.0
412203640,2025-12-06 14:32:09,1765002729.078,tug,引航船(Pilot),50.0,在航(使用引擎),38.948717,117.877987,,255.4,226.0,22.0,6.0
414350030,2025-12-06 14:32:09,1765002729.193,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.966318,117.813153,3.2,265.0,258.0,186.0,30.0
563162600,2025-12-06 14:32:09,1765002729.708,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.94649,117.764645,0.1,256.5,290.0,190.0,32.0
412018360,2025-12-06 14:32:10,1765002730.008,tug,拖轮(Tug),52.0,在航(使用引擎),38.966287,117.811795,3.1,260.9,254.0,38.0,10.0
413018030,2025-12-06 14:32:10,1765002730.395,tug,拖轮(Tug),52.0,在航(使用引擎),38.983063,117.783073,0.9,269.2,215.0,35.0,11.0
413309410,2025-12-06 14:32:10,1765002730.926,other,港口供应船,53.0,,38.99466,117.7888,6.5,348.4,511.0,14.0,4.0
413018010,2025-12-06 14:32:12,1765002732.588,tug,拖轮(Tug),52.0,系泊(Moored),38.966557,117.813308,3.9,254.3,252.0,39.0,10.0
477066600,2025-12-06 14:32:13,1765002733.91,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.953928,117.897393,11.6,279.8,278.0,141.0,23.0
413224890,2025-12-06 14:32:14,1765002734.671,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.984173,117.788918,5.3,340.9,348.0,188.0,28.0
413442120,2025-12-06 14:32:16,1765002736.142,other,疏浚/水下作业,33.0,在航(使用引擎),38.956333,117.84396,1.4,272.1,273.0,110.0,20.0
413567090,2025-12-06 14:32:16,1765002736.304,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.95812,117.870613,9.8,279.9,279.0,168.0,28.0
414350030,2025-12-06 14:32:17,1765002737.793,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.966302,117.813003,3.1,262.5,258.0,186.0,30.0
413304760,2025-12-06 14:32:17,1765002737.944,tug,拖轮(Tug),52.0,在航(使用引擎),38.974783,117.789443,,273.0,181.0,35.0,13.0
4131403,2025-12-06 14:32:18,1765002738.34,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 14:32:18,1765002738.385,other,Unknown,,,38.981427,117.805327,,,,,
4125055,2025-12-06 14:32:18,1765002738.977,other,Unknown,,,38.975775,117.787518,,,,,
412018080,2025-12-06 14:32:19,1765002739.187,tug,拖轮(Tug),52.0,系泊(Moored),38.973613,117.788828,0.1,215.8,216.0,36.0,10.0
249840000,2025-12-06 14:32:19,1765002739.493,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939428,117.787782,,206.3,109.0,366.0,51.0
413305350,2025-12-06 14:32:19,1765002739.66,oil tanker,油轮-通用,80.0,,38.956842,117.85807,6.5,105.7,104.0,44.0,8.0
412018360,2025-12-06 14:32:19,1765002739.844,tug,拖轮(Tug),52.0,在航(使用引擎),38.966267,117.811608,3.1,261.0,254.0,38.0,10.0
413303080,2025-12-06 14:32:20,1765002740.354,tug,拖轮(Tug),52.0,系泊(Moored),38.983887,117.788642,5.4,336.8,334.0,39.0,11.0
4125055,2025-12-06 14:32:22,1765002742.976,other,Unknown,,,38.97579,117.787498,,,,,
413224890,2025-12-06 14:32:23,1765002743.073,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.98436,117.788842,5.3,345.0,349.0,188.0,28.0
413363350,2025-12-06 14:32:23,1765002743.31,other,疏浚/水下作业,33.0,锚泊,38.959308,117.834913,,114.4,511.0,58.0,12.0
356893000,2025-12-06 14:32:23,1765002743.344,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.978518,117.788633,,303.4,310.0,193.0,28.0
413018010,2025-12-06 14:32:23,1765002743.692,tug,拖轮(Tug),52.0,系泊(Moored),38.9665,117.81308,3.3,250.8,251.0,39.0,10.0
477066600,2025-12-06 14:32:24,1765002744.093,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.954025,117.896718,11.6,280.1,278.0,141.0,23.0
413567090,2025-12-06 14:32:26,1765002746.255,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.958197,117.87004,9.8,280.0,280.0,168.0,28.0
249174000,2025-12-06 14:32:26,1765002746.776,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.982225,117.783802,1.0,270.0,308.0,277.0,40.0
412018160,2025-12-06 14:32:26,1765002746.894,tug,拖轮(Tug),52.0,系泊(Moored),38.974563,117.788825,,53.6,217.0,31.0,9.0
414350030,2025-12-06 14:32:27,1765002747.808,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.96628,117.812817,3.1,260.9,258.0,186.0,30.0
4131403,2025-12-06 14:32:28,1765002748.325,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 14:32:28,1765002748.378,other,Unknown,,,38.981427,117.805323,,,,,
413210620,2025-12-06 14:32:28,1765002748.608,tug,拖轮(Tug),52.0,锚泊,38.97556,117.789907,,272.4,208.0,40.0,11.0
412018360,2025-12-06 14:32:29,1765002749.928,tug,拖轮(Tug),52.0,在航(使用引擎),38.966247,117.811427,3.0,261.3,254.0,38.0,10.0
412018030,2025-12-06 14:32:30,1765002750.208,tug,拖轮(Tug),52.0,系泊(Moored),38.975033,117.7884,,96.8,326.0,40.0,11.0
249840000,2025-12-06 14:32:30,1765002750.301,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939428,117.78778,,239.6,109.0,366.0,51.0
413018030,2025-12-06 14:32:30,1765002750.62,tug,拖轮(Tug),52.0,在航(使用引擎),38.98307,117.782975,0.9,274.5,219.0,35.0,11.0
477233600,2025-12-06 14:32:31,1765002751.211,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.936785,117.79657,,267.8,290.0,229.0,32.0
413018010,2025-12-06 14:32:32,1765002752.444,tug,拖轮(Tug),52.0,系泊(Moored),38.966465,117.812927,2.7,261.5,251.0,39.0,10.0
477066600,2025-12-06 14:32:32,1765002752.693,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.954113,117.896112,11.6,280.3,278.0,141.0,23.0
412302980,2025-12-06 14:32:33,1765002753.208,oil tanker,油轮-通用,80.0,系泊(Moored),38.968163,117.783997,0.1,217.8,511.0,50.0,10.0
413567090,2025-12-06 14:32:34,1765002754.675,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.95826,117.869573,9.8,280.4,280.0,168.0,28.0
413442120,2025-12-06 14:32:34,1765002754.76,other,疏浚/水下作业,33.0,在航(使用引擎),38.956333,117.8438,1.4,267.9,275.0,110.0,20.0
249174000,2025-12-06 14:32:35,1765002755.16,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.982247,117.783707,1.0,270.3,308.0,277.0,40.0
